# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
 0, 10.220531113052814, 34.65150564746039, 3410.4812804281664, 249.86917683457176, 866.405378334792, 100.0, 0.1996094088032862, 100.0, 12.93609821258882, 264.85629660382494, -170.35793336146705, 18.54818733307983, 15.380558169154025, 91.0330444686643, -1.7831986439643588, 5.622050845723443, 58.024668078947144
100, 10.212609428224958, 34.65132137385296, 3410.804372042734, 249.8688892746685, 866.5035336705446, 99.76856433642305, 0.25747181171014527, 99.82878889385367, 12.957967192069852, 264.6505751468469, -170.01888533816066, 18.46596184115791, 15.195836065137227, 91.25300977649303, -1.1371551225635281, 5.408162182497965, 58.009876124025794
200, 10.395305164858126, 36.54598361209458, 3408.478098158635, 246.49402737084947, 870.4289055778389, 97.57875271985678, 0.5212125687628345, 100.7708743427851, 13.776318758587578, 261.2959452827092, -170.87820667146332, 16.502755543230016, 15.262292015480366, 94.95243643868456, -0.4695096012408813, 5.455626338267204, 57.71674677381229
300, 10.69085514923134, 39.98493059140765, 3408.125319817408, 242.17083432549515, 877.8962175621824, 96.65057762549857, 0.5877639721945482, 104.16996878985348, 13.93156421406249, 257.2354180123765, -171.49714376480577, 10.868509167866256, 15.698828503001474, 96.90126647453349, 0.6696448129930913, 5.702546871540975, 57.426549425713844
400, 10.864302392028648, 42.47577065886553, 3421.625134495572, 242.6625084374888, 881.9792775981829, 104.71787005973584, 0.4390414835706598, 103.06144334962576, 14.080300327212981, 250.69537939821493, -166.5150859759805, 8.278024129533874, 15.358597453558529, 93.93552986245811, 1.4633046766938138, 5.808448395849058, 58.128842467798194
500, 10.23665733240485, 43.19039660997333, 3430.5845163872023, 242.82996393995796, 881.1673689004293, 116.67325113873592, 0.47565731767648667, 100.67376111234692, 14.071962386321168, 244.4521491838258, -166.09180949344864, 7.763897104514564, 15.113131149268444, 94.95786215802552, 1.6732389499745732, 5.761083552587836, 58.57708421122184
600, 10.633892535335105, 43.570151549993696, 3427.2302944240214, 245.85647860152835, 884.252878279626, 127.85936900426869, 0.48761335818586493, 98.96906279057423, 13.995313011150733, 237.1472637778253, -171.39157472409033, 7.841057613861276, 14.758985274092574, 96.35217767141347, 1.7333528630992188, 5.795041650497381, 58.81542817939591
700, 10.864315131095378, 43.72438938866525, 3425.9309485778485, 249.57233128770716, 887.5187455750358, 132.67041657953106, 0.4535588719884396, 99.24499649761418, 14.01385512889529, 238.11852484611205, -177.34482850268495, 7.6781247592066695, 14.463973056658292, 97.29309554194, 1.7762113035024432, 5.863558733841221, 59.030911705494866
800, 10.75876372596278, 43.959078980746625, 3446.353102692189, 250.366983221596, 897.4946937569292, 135.97863599332504, 0.3855045611345545, 99.67455854606777, 13.98499888580926, 236.87430719631504, -181.8737148883154, 7.701527825489389, 14.273259471713109, 98.19317704809541, 1.785691885704894, 5.880306063334349, 59.380514778915995
900, 10.144465580788529, 44.11259761332518, 3453.436956443152, 251.36452958802107, 908.7411509207595, 136.4629416692302, 0.31780430475051313, 98.9148982343216, 13.885043865604086, 236.99398447986513, -183.46109837068647, 7.587551827841681, 14.08811066211751, 97.3252465843005, 1.8004876935482605, 5.862899136363413, 59.66368165284682
1000, 10.089980236978942, 44.37762473876325, 3460.3553551103296, 250.9605921893856, 917.5639316620662, 136.508460107693, 0.30412317510217546, 100.00987968198613, 13.881883206528315, 243.53350152455494, -185.4654694952419, 7.5281859407969804, 13.991705887183894, 97.09361025870479, 1.8284950592305382, 5.895993289311068, 59.83379214617881
1100, 9.77308375541747, 44.47228670271126, 3457.011693020305, 252.54176608753744, 926.4813313997802, 139.06526259243765, 0.310925951741312, 98.96379495951646, 13.940608203739803, 243.01677695065746, -187.03054715561728, 7.426804480521149, 13.76777477945937, 96.97020386155991, 1.835721840042599, 5.865845632967895, 59.89919759780317
1200, 9.877348124522266, 44.9738988551766, 3484.016899545675, 253.0555379454328, 937.257721562103, 138.97392681187307, 0.25054923236422705, 97.69503732392754, 13.845384256460706, 249.46374141602945, -188.17779436884805, 7.484714128330026, 13.521099094952387, 96.84241988952917, 1.820789920979195, 5.880969702165317, 60.11796804666271
1300, 9.506372265434285, 44.99774562767738, 3482.612794511906, 252.46355786344373, 942.6830820707975, 140.31176654710623, 0.30062441241059934, 97.29234636948078, 13.808908813406818, 250.09628326322468, -192.45594490854126, 7.567947365202862, 13.47536552547118, 96.23241382159138, 1.819541178074172, 5.89504037041525, 60.43958087284556
1400, 9.19522820903216, 44.71135354976427, 3467.9946200635304, 251.16145606649008, 937.3404472193447, 139.41511755067884, 0.3150696623407453, 97.60886053461967, 13.84937942772037, 246.98879813263318, -188.72703362195548, 7.504136992420628, 13.663798571545824, 96.6132574987039, 1.8261430889318135, 5.897749312253258, 60.18701947904277
1500, 9.276370425292816, 44.69733001331208, 3476.273552797218, 251.44123958986097, 940.8973311660698, 139.62742067027793, 0.3537995246609395, 99.54308736159075, 13.847835828857525, 249.41971727789047, -188.84741144446429, 7.408901017759199, 13.618580580005185, 96.74265482267184, 1.8369255402035347, 5.873088579892184, 60.005737897701856
1600, 9.380086682977241, 44.670231310388075, 3482.657432076649, 252.17493221870552, 935.9233297383616, 138.82220984451055, 0.33667673727208597, 99.4472228917572, 13.747425575575337, 251.6186412686414, -188.793975255955, 7.477409314655297, 13.716494647695633, 96.87096689112303, 1.8178100795707368, 5.8930312653167185, 60.03001996066056
1700, 9.582463414312933, 44.73031739726954, 3492.7645310203407, 252.70055695138697, 942.9302321608772, 139.0545100010023, 0.3200345550579405, 99.92918735251533, 13.751998168771202, 252.40503164964827, -189.37735022597528, 7.545288486696754, 13.639151829108418, 96.937592019285, 1.8321498079983494, 5.947015895346207, 59.96709674255676
1800, 9.086952800624289, 44.91504885103697, 3502.2075923356288, 252.86514708868964, 940.6839444788034, 137.87047465069443, 0.3095579834175094, 102.05550788446354, 13.763731355146954, 251.9487965588608, -190.3144304116767, 7.408669607764459, 13.4312561836852, 96.82020984188942, 1.8465105806246398, 5.932265997936991, 60.024082458209726
1900, 9.555197558010349, 45.226277310717066, 3509.7505935818804, 252.3896853269076, 940.965482151418, 139.56413583438868, 0.2797082027871397, 102.14104474040714, 13.740298042072736, 249.4105592375971, -190.22760766455707, 7.383488268216597, 13.499364532469421, 97.50893075511905, 1.8702233157975696, 5.938814410512596, 60.118180251408944
2000, 9.375856040501407, 44.93095750846849, 3515.1991813220834, 253.60813463323962, 934.0820934035205, 141.1136031643214, 0.25794507637870373, 101.50799941760694, 13.68636675352244, 248.599730459092, -190.04453417504143, 7.396129512622939, 13.61803882223731, 97.4239766744724, 1.8614326397090026, 5.92434761301304, 59.95845322073063
2100, 9.605248079696521, 44.796493211905904, 3507.7974858779394, 253.03460574307366, 935.7091740541941, 140.46293550431957, 0.2671452695694776, 99.78682805028203, 13.73619277877054, 248.25203747734238, -191.37635709857236, 7.364863582638078, 13.677605428268413, 97.57476578634567, 1.8486133881317048, 5.936656939882763, 59.995114264163774
2200, 9.922726730274874, 44.81870518738085, 3494.768972512405, 252.44804191927838, 930.0473728578235, 139.63428991000688, 0.26964438306111943, 99.44948643862858, 13.729611487443346, 251.96903635694915, -194.08180899385428, 7.453997880346224, 13.66974989361928, 96.9104443144031, 1.8452903092893596, 5.910112446756112, 60.11919145075914
2300, 10.139740907483606, 44.7652984095816, 3500.3900769192132, 251.59235462435748, 935.3195857442108, 138.67180091629575, 0.25124074848311434, 99.15941725158315, 13.764736726468968, 251.6560091787278, -188.76310506083507, 7.460826298041978, 13.788630901459475, 96.51695370849667, 1.8368153986945872, 5.877429344124102, 59.93089880241312
2400, 9.98503039982641, 44.97721956972535, 3503.849142497519, 252.33062779970297, 932.9667609080304, 137.10826390360515, 0.3215662753861779, 98.26237894654484, 13.715975271691612, 249.73226119493958, -189.76946774062398, 7.402501494806158, 13.77936708787468, 97.17516466228903, 1.833938412370499, 5.873131714557077, 60.1435188522473
2500, 9.952490280444799, 45.022257479327884, 3521.9311186282603, 252.71985903347274, 931.2605235255974, 137.21798847116, 0.36173560017606415, 98.551956856666, 13.680641031159542, 253.11658106869135, -192.06352060087792, 7.4884554224398725, 13.65825163838385, 97.41460028777409, 1.8538965123947846, 5.842406069264038, 60.122183144763696
2600, 10.009203262229256, 44.95450148544282, 3505.92302559124, 252.64155692777337, 934.9918885331269, 138.32823526054213, 0.366063939647096, 99.58147405051916, 13.665302060906171, 253.58282378346968, -192.8002275323915, 7.359296936606817, 13.597708918042294, 97.30576152034743, 1.877936568523638, 5.8722699444908395, 60.08828763928457
2700, 10.058406886708541, 44.74310908847411, 3521.372032717455, 252.6295444888516, 932.1207561802541, 138.04466887376643, 0.29420549169789806, 101.76053071957455, 13.729111186571625, 253.36379423672736, -190.46449956525134, 7.4613433527087665, 13.758133356447582, 96.80624551843229, 1.8654110175703333, 5.880745944352315, 59.89792282159071
2800, 10.361130485062827, 44.682869580088884, 3485.204462112319, 251.86072230700557, 934.6942516423928, 137.96311936321882, 0.24934383307075203, 99.75628977994002, 13.815242553185884, 250.45796991489, -190.30572311331903, 7.347924069952752, 13.777810034438494, 96.52086200097482, 1.8549278866979082, 5.885018873056157, 59.86041502193917
2900, 9.83643621359849, 44.93895870653364, 3482.700353584867, 252.44907874218197, 937.559577941518, 138.44337536383563, 0.2741903071859695, 99.74207456353102, 13.837800806990598, 246.18717954366548, -191.01378636861716, 7.240425950540549, 13.590136284032909, 96.87906188618312, 1.861007434001634, 5.854529537879315, 59.96724184488068
3000, 10.164159222831897, 44.599247862732085, 3489.5790827854016, 253.46955275211738, 937.8376074301916, 138.4829147984623, 0.2775722328296162, 100.40204334042105, 13.862521855202953, 249.5897816757812, -189.72933729891272, 7.314342450187491, 13.53126310707462, 97.19851628042214, 1.8368386566772317, 5.875402964024615, 59.908234764016015
3100, 9.70475491477892, 44.83732008189086, 3487.1487781561154, 252.35365532651872, 938.534404677593, 140.60026462429522, 0.2939755222995484, 98.98280408715954, 13.929959567017677, 248.07501905122294, -190.31467174928116, 7.423474990501626, 13.534358476663195, 97.55252338946607, 1.8090021750927971, 5.877231106764224, 60.290621841213515
3200, 9.303225470830943, 44.85515446440551, 3492.971264514218, 253.98640554295224, 939.7470012277361, 140.60479860871627, 0.2956540828974731, 98.85836093559435, 13.753874290414322, 247.73477165998887, -193.50643568042452, 7.501178642154434, 13.482656541447536, 97.96572829906779, 1.8112145577933998, 5.889104554072706, 60.151982322311625
3300, 9.506588933660208, 44.93685420232214, 3503.6006845473726, 253.09122573999815, 937.0956594937611, 139.79490493438962, 0.27367382332122303, 99.45046101816963, 13.777886332210478, 251.97120619507896, -193.04485674118632, 7.5133695750007865, 13.67179951651511, 96.74341903351322, 1.8132437827559031, 5.8664103706612325, 60.0992314094798
3400, 9.679427822390046, 44.90379722177663, 3503.549954388715, 252.4822639648765, 939.0891404719714, 139.68805102689203, 0.27817244743704006, 100.8933737023587, 13.751678583806687, 249.96997862085084, -193.05406297732583, 7.468535011470394, 13.675175946441529, 96.69673505192665, 1.8256151018232498, 5.869276774944829, 60.18272775944106
3500, 9.196880496837403, 45.03251197510416, 3487.7026797011777, 252.72722497392675, 938.7916166144121, 141.17500977845282, 0.31516384655767343, 100.06656792720523, 13.792682577629737, 251.27285651762114, -196.19292904366148, 7.369463891129629, 13.495520258502712, 96.56297199412062, 1.8513737188094106, 5.875128034693155, 60.291371245363194
3600, 9.550089069928887, 44.88209960687131, 3489.550598212582, 253.6250412106182, 937.5654737427577, 140.54647233123094, 0.26831579378399106, 101.23777180244129, 13.81102885045902, 253.74608225419666, -197.27575912970457, 7.442972562969637, 13.520132750608415, 97.21720999672687, 1.8417166734300712, 5.8958025207814515, 60.194160102233695
3700, 9.804588910403659, 44.71106362827796, 3506.4642588367988, 252.70360532092027, 935.8614996836051, 139.9857546554984, 0.24246289952123148, 101.81071046277161, 13.826486866374921, 251.7535274429545, -194.84974820166383, 7.461749626312986, 13.609888108189088, 96.74467357693376, 1.8375761238635637, 5.951304405095864, 60.098232949871466
3800, 9.764722618808873, 44.787172356398465, 3493.2445054724303, 252.9581243383742, 939.3906142014562, 139.95227579490023, 0.32464664006975835, 100.01561962145459, 13.87533407881483, 251.67139168054683, -195.58167855589883, 7.490138529702428, 13.491085829372226, 97.03681737317619, 1.8206198225088444, 5.898627906117879, 59.92357030857397
3900, 9.432768693731846, 44.9131459772644, 3473.8165460210907, 252.86015560833113, 935.0834459250568, 140.35169932277182, 0.30189141059625707, 101.22329789026159, 13.832695640860223, 252.60592344160784, -191.52969299279349, 7.525992320607095, 13.639991783455681, 97.08536795198341, 1.8457795714622351, 5.900270024378171, 59.770460308091366
4000, 9.646155948970629, 44.92848558117319, 3473.3326967861576, 252.75563727588795, 942.5169090737195, 140.1435434054464, 0.2943150794633709, 101.88745670804438, 13.864165124277182, 258.4143401676846, -190.469978504894, 7.459067267970767, 13.563103802104525, 96.81855765913734, 1.855534982747558, 5.912677855112795, 59.74735255264998
4100, 10.115511203815672, 45.03758641628812, 3490.6204380158833, 252.26974380464074, 945.9958754410079, 140.33331984690363, 0.27842661633604315, 101.25451188499224, 13.758199291990941, 253.9100448795766, -191.02602240347326, 7.436924614261793, 13.526276492642028, 97.14303065450876, 1.8475274559230155, 5.9190301154853255, 59.90215132586244
4200, 9.686655046452213, 45.18472285304728, 3509.481688858511, 252.6919225347942, 941.9353498503569, 139.26949539157377, 0.28894718193289837, 102.68802624148677, 13.711746349430964, 259.33790718615865, -193.32327852172253, 7.427715625859563, 13.560073479989033, 97.5226693775429, 1.8415716854353774, 5.900051656012099, 60.135472036204916
4300, 9.67837949054442, 45.280000534202664, 3511.030841312329, 252.4449006045475, 943.0330642153099, 139.4447729550953, 0.2837506075127981, 102.3543315856064, 13.694933589550885, 258.28449889690495, -195.40624157079935, 7.429964595504648, 13.561384085175296, 97.1909131880907, 1.8176556787420526, 5.843659276579389, 60.15517856222033
4400, 9.20265646880954, 45.05532567735114, 3511.5436430035606, 252.56393012364106, 947.7627698246779, 140.53352571063277, 0.3013294540215695, 100.82866781474097, 13.685153929817325, 255.90611247069435, -190.43805818444102, 7.415930316626872, 13.525982405567962, 97.00105563393973, 1.806774303115913, 5.8407626667014325, 59.991920212544954
4500, 9.335965651244075, 45.15311084673996, 3502.0788324423, 252.32402492240718, 949.8179427212904, 140.44073733213472, 0.2711945238073635, 99.97267990204257, 13.68958228993899, 250.3503208423811, -192.54793788861352, 7.361930887752308, 13.375843252406728, 96.8859128158425, 1.827730816733445, 5.867720313395656, 60.312364407017206
4600, 9.848146748142277, 44.88383019014624, 3500.2683570870827, 251.85038269343167, 940.0314616952019, 139.0170344301378, 0.32211776486457866, 98.57241553743768, 13.752374074421295, 253.1712878689423, -191.43362174759386, 7.40225630131255, 13.528149239541955, 96.91010671680036, 1.8152528577846438, 5.895423954008805, 60.20910060992371
4700, 9.854470186463512, 44.75987846450613, 3507.2609004787673, 252.48113702247554, 941.2210704463847, 137.818834118689, 0.3502203191276173, 99.61168759032685, 13.765095918506358, 256.81196938163714, -190.15763364941563, 7.421424054695175, 13.52748104352609, 97.24111888465326, 1.8260026238696812, 5.91308675286235, 60.075981756715564
4800, 9.702886990112617, 44.97058850724197, 3504.220571216146, 252.21482803801766, 950.361692847257, 138.83638896921383, 0.35694910962350335, 99.99804318866732, 13.748658608780447, 255.2908908599157, -192.01950166541377, 7.441346039094649, 13.48543205085407, 97.35464108306655, 1.8238834835158264, 5.876042350621971, 60.35556028302157
4900, 9.39792614074054, 44.990194734726494, 3499.4988362927447, 253.14158031687566, 949.6858735709499, 139.2939965907083, 0.34593810050561613, 100.18163847647969, 13.746435172097996, 249.89580856337116, -195.7031746881007, 7.387389952654056, 13.362399291636702, 97.81744954256519, 1.8242252800469587, 5.903685037191466, 60.33971082102211
5000, 9.509289471551444, 44.88458955793911, 3502.8763314948537, 251.6946394455923, 937.3331354663525, 138.66811704036064, 0.3582109192056176, 99.23825769841343, 13.70014982418386, 252.78998029260163, -191.98674218232665, 7.446475144537475, 13.57813387702185, 97.50953461431551, 1.8197403912264525, 5.909525391476638, 60.120757983438736
5100, 9.818338631695065, 44.66877750523169, 3495.1784202653494, 253.25389225170386, 935.2779132173595, 138.10668215590874, 0.3401763237074396, 100.48719670959788, 13.77833588028147, 254.1178660880207, -192.60877202860934, 7.3813285379075415, 13.511700730511931, 97.19660348723343, 1.8336436983760542, 5.908915939450926, 60.023250680216194
5200, 9.683467824062436, 44.7290987959836, 3493.9290494883207, 254.36628806536334, 941.7412093112418, 138.23536576271363, 0.34690110004610103, 102.38717441758936, 13.77972799080521, 258.8764131406534, -194.98614884217983, 7.397657675238747, 13.467262224694876, 96.86051121250496, 1.8492122867164886, 5.885991970007359, 60.20576396046598
5300, 9.51001503932148, 44.718672668996845, 3501.0307190401877, 253.5257749522311, 937.2706157099851, 138.4270364998601, 0.3366441359063982, 101.80641271214213, 13.81165761611863, 258.3749322275593, -193.79508697932118, 7.469995738725827, 13.507256719377597, 96.43789371852705, 1.8369941356777006, 5.846747657427019, 60.24440663099238
5400, 9.745443818390326, 44.67978493027983, 3495.4505622567626, 254.12110825749355, 932.2866124141084, 137.82807704966936, 0.35267498101334466, 100.83085796082486, 13.81192747800918, 249.95660400620443, -196.53270236839842, 7.503544078085801, 13.536535965974652, 96.62424504129127, 1.8120391291013727, 5.842480033305234, 60.24310039475108
5500, 9.813996314504468, 44.79357742398102, 3500.3012429590767, 253.9479530177051, 945.0017593276912, 138.00060989132984, 0.3371407260839495, 100.8060164920345, 13.757791550510456, 257.2443470250974, -192.81260567149377, 7.583063096418078, 13.371102988361795, 96.51478164873924, 1.7847079406415407, 5.795613231186407, 60.119054206236925
5600, 10.090884875622596, 44.71413777939719, 3502.0157168485725, 255.1759782749503, 944.9828968387841, 138.9386637128235, 0.36765653204411763, 101.71303546581274, 13.782873164381598, 253.61888461193354, -192.24075835893746, 7.506662338504953, 13.356531765483751, 96.56212110255721, 1.7938153856738805, 5.829529244054868, 60.16369374402735
5700, 9.289089549606526, 44.81406657418898, 3500.1207977402833, 254.05132634980166, 940.14838801104, 137.62580503537924, 0.3216527984419274, 101.172418225955, 13.844255366462002, 248.81724875986257, -192.3531835324543, 7.462850313230264, 13.52705948034475, 96.02970033736693, 1.8137499702344573, 5.85697120829674, 60.22970788267299
5800, 9.813808980000156, 44.801238985919646, 3488.42679934191, 253.23785489570594, 941.6860665417311, 137.4707532705121, 0.29167821114215564, 101.33633015356597, 13.85201899402372, 254.18732463288018, -191.7392771600132, 7.351018083285424, 13.544351380987383, 96.66847277323376, 1.8161881294505975, 5.850352225143657, 60.10787473946477
5900, 9.768313768402743, 44.89564327888872, 3493.838537869194, 253.06178100367217, 937.4398252004521, 137.83616760598187, 0.2592029876424591, 100.96406145411314, 13.788519856715686, 252.9641786415234, -189.36003614671915, 7.33382492575941, 13.606912566364452, 96.64370185225268, 1.8362971890562934, 5.820573169979124, 59.85410919954893
6000, 9.782891726298361, 44.945284456067924, 3492.617698268926, 253.9190786832268, 936.0632536447164, 138.0952306971059, 0.25890005049440307, 100.3056585506536, 13.777523400133372, 252.55780102260795, -189.34216999239112, 7.4011443391694876, 13.511745481991802, 96.57680686028718, 1.84808581905846, 5.858040605308435, 59.86516865274466
6100, 9.384160524967712, 45.17382555643802, 3494.9615221974736, 255.6645724816847, 944.6816025528686, 139.33341000040215, 0.27327508312488963, 99.24641392072878, 13.719499764896213, 249.91105812044978, -192.5554749828069, 7.449094116689551, 13.327722399288525, 96.64192599472995, 1.8518845382247335, 5.894630814208658, 60.13181327906227
6200, 9.559930175117842, 44.89846323776353, 3493.5915193917035, 254.82441343421183, 939.5414412388653, 139.23883304449308, 0.30829474095565984, 99.28172145216689, 13.775169359126624, 255.43087453302687, -194.96360222998746, 7.413669549347043, 13.401163872212932, 97.03569438668251, 1.8141619091290866, 5.843891003347787, 59.99269074776028
6300, 9.337175207565766, 44.83478589891859, 3501.124687484491, 255.35711729411491, 948.1434223043838, 139.24228175715473, 0.31226296329029923, 98.91417657084466, 13.744242117111158, 256.03353814289585, -195.10233367293796, 7.431205970940048, 13.46401735965981, 96.90623692357096, 1.8233809075592962, 5.8465598500365346, 59.899790349012044
6400, 9.328090171875457, 44.69279571374954, 3489.665753815476, 254.45250306457808, 939.8984370922577, 137.83880169996348, 0.31519520415901925, 99.08319594110053, 13.858626645091928, 251.6755573698354, -191.50561868553905, 7.4144850956544985, 13.474480172749242, 96.40569273166288, 1.8490287360755167, 5.85915988232574, 60.1636411772054
6500, 9.484989650647126, 44.644032822092626, 3497.333191135608, 252.815703685394, 932.5891263224067, 137.24259986738187, 0.2928413553266081, 99.02672988650475, 13.8058624484269, 248.62911097011187, -190.220337109456, 7.415979917067268, 13.583272067481694, 96.70683792178211, 1.8483970879179084, 5.886515918965043, 60.03605927665908
6600, 9.274336906162285, 44.87544736845024, 3499.6815605708016, 251.98903821175426, 937.7454290566858, 138.35791398730737, 0.28173981835944684, 99.03535518832925, 13.71550032541016, 245.9095211007329, -191.41943104222264, 7.467342023503406, 13.492937220377307, 97.19378863008988, 1.8500718731110513, 5.889361566157294, 60.22273533550984
6700, 9.877457856780492, 44.87681315869863, 3495.9706706475404, 252.19542797728687, 933.6888267430552, 138.64918181301334, 0.29040001936468796, 98.66992652316287, 13.670836109613568, 254.22032192665483, -188.1875361940012, 7.449069494078904, 13.534805574468864, 97.38086474653645, 1.8367843493269778, 5.896611832984314, 59.92156438304472
6800, 9.848385415254956, 44.727473393223306, 3496.206725102449, 252.15958688864066, 935.7976813492689, 139.51997959624438, 0.30409403145872144, 98.96025785581426, 13.759963018628735, 254.80601707812707, -187.81162393348063, 7.4315656844568, 13.69606491053873, 97.73606458358024, 1.8335128883442395, 5.883893991385769, 59.95824469549468
6900, 9.783724966171416, 44.71982965667021, 3496.221928129069, 252.28234452193476, 936.7145161942765, 139.00884229125018, 0.2824487559772729, 98.89831335357776, 13.821823468747867, 255.5225366276251, -187.90909928632982, 7.422092890985617, 13.623320832812869, 97.37356927094467, 1.8209413781548671, 5.878020542060097, 60.05088181010261
7000, 9.684028552512125, 44.92070903836899, 3492.2911634305674, 252.9820883980699, 939.1082517041801, 138.62981211393347, 0.2741101829604602, 100.40344292244346, 13.83389622731544, 249.4617493291918, -188.8131523690966, 7.33927146818743, 13.462508633766966, 96.38231476656738, 1.840175094344937, 5.899732074863133, 60.07338709361589
7100, 9.366088747035786, 44.88503340287836, 3491.790548058034, 254.13690547072045, 944.1879796045944, 137.26366796405807, 0.27994729324895784, 101.4878808385852, 13.833797977125522, 244.69335465519634, -188.4221677330485, 7.185701637879689, 13.592673495871544, 96.48295367380412, 1.8462945717127042, 5.878153932581519, 59.97526068643627
7200, 9.373547362660286, 45.056398433307905, 3501.5541622163564, 254.6043472825886, 940.305039696214, 138.88609775761924, 0.3164696184153756, 101.34022680105576, 13.831464325689854, 249.94269903213592, -190.3544678467169, 7.264257204674108, 13.483517263686267, 96.44973517665905, 1.8436077726857716, 5.8450320794595925, 59.94371309213247